id,title,doi,year,source,url,abstract,authors,journal,query_bucket,doi_norm
10.1057/gpp.2014.16,Solvency Prediction for Property-Liability Insurance Companies: Evidence from the Financial Crisis,10.1057/gpp.2014.16,2014,crossref,https://doi.org/10.1057/gpp.2014.16,,Jannes Rauch; Sabine Wende,The Geneva Papers on Risk and Insurance - Issues and Practice,insurance_base,10.1057/gpp.2014.16
10.1111/jori.12022,The Value of Investing in Enterprise Risk Management,10.1111/jori.12022,2014,crossref,https://doi.org/10.1111/jori.12022,"ABSTRACTPrior studies show that enterprise risk management improves firm performance. This article investigates which aspects of enterprise risk management add value. We find that the use of economic capital models and dedicated risk managers improve operating performance. Requiring the dedicated risk manager report to the board of directors or to the chief executive officer (CEO) also increases value. The following combination of enterprise risk management initiatives yields the greatest increase in firm value: a simple economic capital model, a dedicated risk manager that is a cross‐functional committee, and requiring the risk manager report to the board or CEO.",Martin F. Grace; J. Tyler Leverty; Richard D. Phillips; Prakash Shimpi,Journal of Risk and Insurance,insurance_base,10.1111/jori.12022
10.3138/9781442619210-001,Index of Advertisers,10.3138/9781442619210-001,2014,crossref,https://doi.org/10.3138/9781442619210-001,,,Canadian Insurance Claims Directory 2014,insurance_base,10.3138/9781442619210-001
10.1111/rmir.12018,Measuring Longevity Risk: An Application to the Royal Canadian Mounted Police Pension Plan,10.1111/rmir.12018,2014,crossref,https://doi.org/10.1111/rmir.12018,"AbstractAn employer that sets up a defined benefit pension plan promises to periodically pay a certain sum to each participant starting at some future date and continuing until death. Although both the future beneficiary and the employer can be asked to finance the plan throughout the beneficiary's career, any shortcoming of funds in the future is often the employer's responsibility. It is therefore essential for the employer to be able to predict with a high degree of confidence the total amount that will be required to cover its future pension obligations. Applying mortality forecasting models to the case of the Royal Canadian Mounted Police pension plan, we illustrate the importance of mortality forecasting to value a pension fund's actuarial liabilities. As future survival rates are uncertain, pensioners may live longer than expected. We find that such longevity risk represents approximately 2.8 percent of the total liability ascribable to retired pensioners (as measured by the relative value at risk at the 95th percentile) and 2.5 percent of the total liabilities ascribable to current regular contributors. Longevity risk compounds the model risk associated with not knowing what is the true mortality model, and we estimate that model risk represents approximately 3.2 percent of total liabilities. The compounded longevity risk therefore represents almost 6 percent of the pension plan's total liabilities.",M. Martin Boyer; Joanna Mejza; Lars Stentoft,Risk Management and Insurance Review,insurance_base,10.1111/rmir.12018
10.1016/j.insmatheco.2014.01.003,A benchmark approach to risk-minimization under partial information,10.1016/j.insmatheco.2014.01.003,2014,crossref,https://doi.org/10.1016/j.insmatheco.2014.01.003,,Claudia Ceci; Katia Colaneri; Alessandra Cretarola,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2014.01.003
10.1257/rct.330-3.0,Economic and Health Impacts of Hospitalization and Maternity Insurance in India,10.1257/rct.330-3.0,2014,crossref,https://doi.org/10.1257/rct.330-3.0,,Esther Duflo; Mahvish Shaukat; Keesler Welch; Richard Hornbeck,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.330-3.0
10.1201/b17525-10,Familiarise Yourself with the Risk,10.1201/b17525-10,2014,crossref,https://doi.org/10.1201/b17525-10,,,Pricing in General Insurance,insurance_base,10.1201/b17525-10
10.1017/cbo9781139523905.037,Extreme geohazards: risk management from a (re)insurance perspective,10.1017/cbo9781139523905.037,2014,crossref,https://doi.org/10.1017/cbo9781139523905.037,,Anselm Smolka,"Extreme Natural Hazards, Disaster Risks and Societal Implications",insurance_base,10.1017/cbo9781139523905.037
10.1016/j.insmatheco.2013.12.003,Asymptotic theory for the empirical Haezendonck–Goovaerts risk measure,10.1016/j.insmatheco.2013.12.003,2014,crossref,https://doi.org/10.1016/j.insmatheco.2013.12.003,,Jae Youn Ahn; Nariankadu D. Shyamalkumar,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2013.12.003
10.1057/gpp.2013.7,Systemic Risk in the Insurance Sector: A Review of Current Assessment Approaches,10.1057/gpp.2013.7,2014,crossref,https://doi.org/10.1057/gpp.2013.7,,Andreas A Jobst,The Geneva Papers on Risk and Insurance - Issues and Practice,insurance_base,10.1057/gpp.2013.7
10.1016/j.insmatheco.2014.09.008,"Solvency II, regulatory capital, and optimal reinsurance: How good are Conditional Value-at-Risk and spectral risk measures?",10.1016/j.insmatheco.2014.09.008,2014,crossref,https://doi.org/10.1016/j.insmatheco.2014.09.008,,Mario Brandtner; Wolfgang Kürsten,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2014.09.008
10.21480/tjrm.25.2.201409.006,Risk Based Capital and Capital Allocation in Insurance,10.21480/tjrm.25.2.201409.006,2014,crossref,https://doi.org/10.21480/tjrm.25.2.201409.006,,michael sherris,The Journal of Risk Management,insurance_base,10.21480/tjrm.25.2.201409.006
10.1257/rct.330-1.0,Economic and Health Impacts of Hospitalization and Maternity Insurance in India,10.1257/rct.330-1.0,2014,crossref,https://doi.org/10.1257/rct.330-1.0,,Esther Duflo; Mahvish Shaukat; Keesler Welch; Richard Hornbeck,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.330-1.0
10.1561/101.00000062,The Role of Insurance in Reducing Direct Risk - The Case of Flood Insurance,10.1561/101.00000062,2014,crossref,https://doi.org/10.1561/101.00000062,,Swenja Surminski,International Review of Environmental and Resource Economics,insurance_base,10.1561/101.00000062
10.1016/j.insmatheco.2013.10.014,Reducing risk by merging counter-monotonic risks,10.1016/j.insmatheco.2013.10.014,2014,crossref,https://doi.org/10.1016/j.insmatheco.2013.10.014,,Ka Chun Cheung; Jan Dhaene; Ambrose Lo; Qihe Tang,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2013.10.014
10.1016/j.insmatheco.2014.04.006,Optimal reinsurance with regulatory initial capital and default risk,10.1016/j.insmatheco.2014.04.006,2014,crossref,https://doi.org/10.1016/j.insmatheco.2014.04.006,,Jun Cai; Christiane Lemieux; Fangda Liu,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2014.04.006
10.2139/ssrn.2579733,How Do Consumers Choose Health Insurance? An Experiment on Heterogeneity in Attribute Tastes and Risk Preferences,10.2139/ssrn.2579733,2014,crossref,https://doi.org/10.2139/ssrn.2579733,,Nadja Kairies; Johanna Kokot; Markus Vomhof; Jens Wessling,SSRN Electronic Journal,insurance_base,10.2139/ssrn.2579733
10.3386/w19811,"Risk, Insurance and Wages in General Equilibrium",10.3386/w19811,2014,crossref,https://doi.org/10.3386/w19811,,Ahmed Mushfiq Mobarak; Mark Rosenzweig,,insurance_base,10.3386/w19811
10.11648/j.ijber.20140303.12,Car Insurance Risk Assessment with Data Mining for an Iranian Leading Insurance Company,10.11648/j.ijber.20140303.12,2014,crossref,https://doi.org/10.11648/j.ijber.20140303.12,,Seyed Behnam Khakbaz,International Journal of Business and Economics Research,insurance_base,10.11648/j.ijber.20140303.12
10.1016/j.insmatheco.2014.01.012,Properties of a risk measure derived from the expected area in red,10.1016/j.insmatheco.2014.01.012,2014,crossref,https://doi.org/10.1016/j.insmatheco.2014.01.012,,Stéphane Loisel; Julien Trufin,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2014.01.012
10.1111/rmir.12021,Income as the Outcome: How to Broaden the Narrow Framing of U.S. Retirement Policy,10.1111/rmir.12021,2014,crossref,https://doi.org/10.1111/rmir.12021,AbstractThis article provides a brief review of behavioral economics research on annuitization. It applies the lessons learned from this literature to examine how public policy toward defined contribution plans has narrowly framed the conversation about retirement in a manner that may discourage the provision of lifetime income. It then discusses a number of policy changes that could be made to reframe the conversation to focus on retirement income security rather than wealth accumulation.,Jeffrey R. Brown,Risk Management and Insurance Review,insurance_base,10.1111/rmir.12021
10.1016/j.crm.2014.09.002,Remote sensing data for managing climate risks: Index-based insurance and growth related applications for smallhold-farmers in Ethiopia,10.1016/j.crm.2014.09.002,2014,crossref,https://doi.org/10.1016/j.crm.2014.09.002,,Stefan Hochrainer-Stigler; Marijn van der Velde; Steffen Fritz; Georg Pflug,Climate Risk Management,insurance_base,10.1016/j.crm.2014.09.002
